FacilityType,LoanID,BorrowerID,CounterPartyID,FacilityID,DealID,DealName,BorrowerName,BranchCode,LoanType,PricingOption,LoanPurpose,ContractID,EffectiveDate,RepriceDate,ExpiryDate,MaturityDate,duration,CurrencyCode,LenderID,AccuredToDate,LegalName,FacilityLegalName,BaseRate,SpreadT,LoanAmount,PortfolioShare,LoanCurrency,ProfitCenterCode
LIBOR,0YD8T58T56,BID58T23,MAIULON326,CDLIBOR86,US0CE7258T56,MAIULON326-USD,Borrower-219,B141,LOAN,EURIBOR,Loans,US0CE7258T56,5/4/2018,,,5/4/2019,1,USD,Lender-46,,Borrower-219 Inc,Borrower-219 Inc,0.077,0.015,106614.14,533070.69,USD,US0CE72
UNCOMMITTED,0YD8T58T57,BID58T22,MAIULON1,CDUNCOMMITTED2,US0CE7258T57,MAIULON1-USD,Borrower-109,B119,LOAN,LIBOR,Loans,US0CE7258T57,4/20/2018,,,4/20/2019,1,USD,Lender-15,,Borrower-109 Inc,Borrower-109 Inc,0.069,0.015,115087.68,575438.39,USD,US0CE72
UNCOMMITTED,0YD8T58T58,BID58T12,MAIULON582,CDUNCOMMITTED46,US0CE7258T58,MAIULON582-EUR,Borrower-274,B288,SBLC,SBLC_PERF,SBLC_FINANCIAL_20,US0CE7258T58,5/20/2018,,,5/20/2019,1,EUR,Lender-24,,Borrower-274 Inc,Borrower-274 Inc,0.067,0.021,116608.6,583043.01,EUR,US0CE72
LIBOR,0YD8T58T59,BID58T3,MAIULON356,CDLIBOR85,US0CE7258T59,MAIULON356-GB,Borrower-120,B162,SBLC,SBLC_PERF,SBLC_PERF_20,US0CE7258T59,6/17/2018,,,6/17/2019,1,GB,Lender-10,,Borrower-120 Inc,Borrower-120 Inc,0.054,0.015,115470.09,577350.45,GB,US0CE72
TERM,0YD8T58T60,BID58T17,MAIULON380,CDTERM26,US0CE7258T60,MAIULON380-USD,Borrower-230,B296,DISCOUNT_LOAN,DISCOUNT_LOAN,Loans,US0CE7258T60,2/19/2018,,,2/19/2019,1,USD,Lender-8,,Borrower-230 Inc,Borrower-230 Inc,0.036,0.015,105049.73,525248.67,USD,US0CE72
LIBOR,0YD8T58T61,BID58T20,MAIULON262,CDLIBOR43,US0CE7258T61,MAIULON262-USD,Borrower-408,B294,SBLC,US_SBLC,SBLC_FINANCIAL_20,US0CE7258T61,5/3/2018,,,5/3/2019,1,USD,Lender-46,,Borrower-408 Inc,Borrower-408 Inc,0.033,0.015,116208.65,581043.27,USD,US0CE72
COMMITTED,0YD8T58T62,BID58T10,MAIULON9,CDCOMMITTED12,US0CE7258T62,MAIULON9-EUR,Borrower-362,B267,DISCOUNT_LOAN,DISCOUNT_LOAN,Loans,US0CE7258T62,3/1/2018,,,3/1/2019,1,EUR,Lender-3,,Borrower-362 Inc,Borrower-362 Inc,0.039,0.015,119489.54,597447.71,EUR,US0CE72
REVOLVING,0YD8T58T63,BID58T22,MAIULON524,CDREVOLVING49,US0CE7258T63,MAIULON524-EUR,Borrower-402,B210,LOAN,LIBOR_SWINGLINE,Loans,US0CE7258T63,1/7/2018,,,1/7/2019,1,EUR,Lender-28,,Borrower-402 Inc,Borrower-402 Inc,0.034,0.015,105310.99,526554.96,EUR,US0CE72
UNCOMMITTED,0YD8T58T64,BID58T4,MAIULON304,CDUNCOMMITTED87,US0CE7258T64,MAIULON304-GB,Borrower-90,B151,LOAN,LIBOR,Loans,US0CE7258T64,4/11/2018,,,4/11/2019,1,GB,Lender-22,,Borrower-90 Inc,Borrower-90 Inc,0.051,0.015,111140.72,555703.62,GB,US0CE72
COMMITTED,0YD8T58T65,BID58T19,MAIULON22,CDCOMMITTED35,US0CE7258T65,MAIULON22-USD,Borrower-7,B288,DISCOUNT_LOAN,DISCOUNT_LOAN,Loans,US0CE7258T65,6/13/2018,,,6/13/2019,1,USD,Lender-38,,Borrower-7 Inc,Borrower-7 Inc,0.052,0.015,117540.32,587701.6,USD,US0CE72
UNCOMMITTED,0YD8T58T66,BID58T26,MAIULON265,CDUNCOMMITTED39,US0CE7258T66,MAIULON265-GB,Borrower-248,B291,SBLC,SBLC_PERF,SBLC_PERF_50_DEFAULT,US0CE7258T66,5/10/2018,,,5/10/2019,1,GB,Lender-6,,Borrower-248 Inc,Borrower-248 Inc,0.06,0.015,116009.42,580047.08,GB,US0CE72
TERM,0YD8T58T67,BID58T27,MAIULON477,CDTERM33,US0CE7258T67,MAIULON477-EUR,Borrower-438,B172,DISCOUNT_LOAN,DISCOUNT_LOAN,Loans,US0CE7258T67,6/16/2018,,,6/16/2019,1,EUR,Lender-6,,Borrower-438 Inc,Borrower-438 Inc,0.047,0.015,100717.27,503586.37,EUR,US0CE72
COMMITTED,0YD8T58T68,BID58T17,MAIULON37,CDCOMMITTED39,US0CE7258T68,MAIULON37-GB,Borrower-444,B109,DISCOUNT_LOAN,DISCOUNT_LOAN,Loans,US0CE7258T68,3/21/2018,,,3/21/2019,1,GB,Lender-29,,Borrower-444 Inc,Borrower-444 Inc,0.052,0.025,113494.99,567474.95,GB,US0CE72
UNCOMMITTED,0YD8T58T69,BID58T10,MAIULON368,CDUNCOMMITTED93,US0CE7258T69,MAIULON368-EUR,Borrower-284,B287,LOAN,BASE_RATE,Loans,US0CE7258T69,5/27/2018,,,5/27/2019,1,EUR,Lender-43,,Borrower-284 Inc,Borrower-284 Inc,0.058,0.015,116871.59,584357.93,EUR,US0CE72
LIBOR,0YD8T58T70,BID58T1,MAIULON406,CDLIBOR56,US0CE7258T70,MAIULON406-EUR,Borrower-225,B261,SBLC,US_SBLC,SBLC_PERF_50_DEFAULT,US0CE7258T70,5/7/2018,,,5/7/2019,1,EUR,Lender-31,,Borrower-225 Inc,Borrower-225 Inc,,0.018,103472.52,517362.61,EUR,US0CE72
REVOLVING,0YD8T58T71,BID58T28,MAIULON418,CDREVOLVING56,US0CE7258T71,MAIULON418-USD,Borrower-296,B127,LOAN,UNPAID_LIBOR,Loans,US0CE7258T71,5/2/2018,,,5/2/2019,1,USD,Lender-27,,Borrower-296 Inc,Borrower-296 Inc,,0.017,111759.24,558796.18,USD,US0CE72
LIBOR,0YD8T58T72,BID58T21,MAIULON515,CDLIBOR66,US0CE7258T72,MAIULON515-USD,Borrower-403,B114,DISCOUNT_LOAN,DISCOUNT_LOAN,Loans,US0CE7258T72,6/20/2018,,,6/20/2019,1,USD,Lender-36,,Borrower-403 Inc,Borrower-403 Inc,,0.018,107873.53,539367.66,USD,US0CE72
UNCOMMITTED,0YD8T58T73,BID58T15,MAIULON14,CDUNCOMMITTED16,US0CE7258T73,MAIULON14-EUR,Borrower-282,B158,SBLC,US_SBLC,SBLC_PERF_20,US0CE7258T73,4/15/2018,,,4/15/2019,1,EUR,Lender-10,,Borrower-282 Inc,Borrower-282 Inc,,0.015,111260.72,556303.59,EUR,US0CE72
LIBOR,0YD8T58T74,BID58T19,MAIULON81,CDLIBOR63,US0CE7258T74,MAIULON81-USD,Borrower-231,B119,DISCOUNT_LOAN,DISCOUNT_LOAN,Loans,US0CE7258T74,2/6/2018,,,2/6/2019,1,USD,Lender-8,,Borrower-231 Inc,Borrower-231 Inc,,0.018,107780.67,538903.34,USD,US0CE72
LIBOR,0YD8T58T75,BID58T16,MAIULON188,CDLIBOR22,US0CE7258T75,MAIULON188-GB,Borrower-254,B142,SBLC,SBLC_FINANCIAL,SBLC_FINANCIAL_20,US0CE7258T75,3/28/2018,,,3/28/2019,1,GB,Lender-34,,Borrower-254 Inc,Borrower-254 Inc,0.043,0.017,108176.01,540880.07,GB,US0CE72
REVOLVING,0YD8T58T76,BID58T25,MAIULON127,CDREVOLVING58,US0CE7258T76,MAIULON127-EUR,Borrower-494,B213,DISCOUNT_LOAN,DISCOUNT_LOAN,Loans,US0CE7258T76,3/25/2018,,,3/25/2019,1,EUR,Lender-7,,Borrower-494 Inc,Borrower-494 Inc,0.072,0.017,112051.91,560259.54,EUR,US0CE72
COMMITTED,0YD8T58T77,BID58T5,MAIULON38,CDCOMMITTED59,US0CE7258T77,MAIULON38-GB,Borrower-492,B191,DISCOUNT_LOAN,DISCOUNT_LOAN,Loans,US0CE7258T77,3/1/2018,,,3/1/2019,1,GB,Lender-46,,Borrower-492 Inc,Borrower-492 Inc,0.03,0.015,107931.94,539659.72,GB,US0CE72
REVOLVING,0YD8T58T78,BID58T16,MAIULON514,CDREVOLVING42,US0CE7258T78,MAIULON514-EUR,Borrower-233,B297,DISCOUNT_LOAN,DISCOUNT_LOAN,Loans,US0CE7258T78,2/14/2018,,,2/14/2019,1,EUR,Lender-22,,Borrower-233 Inc,Borrower-233 Inc,0.036,0.023,118489.94,592449.7,EUR,US0CE72
REVOLVING,0YD8T58T79,BID58T4,MAIULON246,CDREVOLVING85,US0CE7258T79,MAIULON246-GB,Borrower-73,B254,DISCOUNT_LOAN,DISCOUNT_LOAN,Loans,US0CE7258T79,6/23/2018,,,6/23/2019,1,GB,Lender-23,,Borrower-73 Inc,Borrower-73 Inc,0.039,0.021,106717.49,533587.44,GB,US0CE72
UNCOMMITTED,0YD8T58T80,BID58T17,MAIULON303,CDUNCOMMITTED15,US0CE7258T80,MAIULON303-USD,Borrower-444,B284,SBLC,SBLC_PERF,SBLC_PERF_20,US0CE7258T80,1/13/2018,,,1/13/2019,1,USD,Lender-48,,Borrower-444 Inc,Borrower-444 Inc,0.056,0.015,113572.32,567861.62,USD,US0CE72
LIBOR,0YD8T58T81,BID58T18,MAIULON535,CDLIBOR77,US0CE7258T81,MAIULON535-EUR,Borrower-316,B192,DISCOUNT_LOAN,DISCOUNT_LOAN,Loans,US0CE7258T81,1/16/2018,,,1/16/2019,1,EUR,Lender-13,,Borrower-316 Inc,Borrower-316 Inc,0.069,0.023,100562.69,502813.46,EUR,US0CE72
UNCOMMITTED,0YD8T58T82,BID58T6,MAIULON414,CDUNCOMMITTED70,US0CE7258T82,MAIULON414-EUR,Borrower-393,B260,SBLC,SBLC_PERF,SBLC_FINANCIAL_100_DEFAULT,US0CE7258T82,2/16/2018,,,2/16/2019,1,EUR,Lender-32,,Borrower-393 Inc,Borrower-393 Inc,0.03,0.015,101758.08,508790.41,EUR,US0CE72
TERM,0YD8T58T83,BID58T14,MAIULON35,CDTERM17,US0CE7258T83,MAIULON35-GB,Borrower-366,B288,DISCOUNT_LOAN,DISCOUNT_LOAN,Loans,US0CE7258T83,3/18/2018,,,3/18/2019,1,GB,Lender-23,,Borrower-366 Inc,Borrower-366 Inc,0.037,0.02,108876.84,544384.19,GB,US0CE72
REVOLVING,0YD8T58T84,BID58T21,MAIULON429,CDREVOLVING55,US0CE7258T84,MAIULON429-USD,Borrower-481,B243,DISCOUNT_LOAN,DISCOUNT_LOAN,Loans,US0CE7258T84,3/10/2018,,,3/10/2019,1,USD,Lender-22,,Borrower-481 Inc,Borrower-481 Inc,0.03,0.015,100386.32,501931.61,USD,US0CE72
UNCOMMITTED,0YD8T58T85,BID58T23,MAIULON6,CDUNCOMMITTED10,US0CE7258T85,MAIULON6-GB,Borrower-296,B193,DISCOUNT_LOAN,DISCOUNT_LOAN,Loans,US0CE7258T85,6/16/2018,,,6/16/2019,1,GB,Lender-28,,Borrower-296 Inc,Borrower-296 Inc,0.038,0.015,100961.44,504807.18,GB,US0CE72
TERM,0YD8T58T86,BID58T19,MAIULON575,CDTERM32,US0CE7258T86,MAIULON575-USD,Borrower-374,B258,DISCOUNT_LOAN,DISCOUNT_LOAN,Loans,US0CE7258T86,1/22/2018,,,1/22/2019,1,USD,Lender-4,,Borrower-374 Inc,Borrower-374 Inc,0.044,0.015,101182.52,505912.6,USD,US0CE72
TERM,0YD8T58T87,BID58T15,MAIULON439,CDTERM53,US0CE7258T87,MAIULON439-USD,Borrower-205,B237,DISCOUNT_LOAN,DISCOUNT_LOAN,Loans,US0CE7258T87,3/31/2018,,,3/31/2019,1,USD,Lender-31,,Borrower-205 Inc,Borrower-205 Inc,0.041,0.02,119013.71,595068.55,USD,US0CE72
TERM,0YD8T58T88,BID58T18,MAIULON419,CDTERM93,US0CE7258T88,MAIULON419-EUR,Borrower-21,B269,LOAN,BASE_RATE,Loans,US0CE7258T88,3/27/2018,,,3/27/2019,1,EUR,Lender-5,,Borrower-21 Inc,Borrower-21 Inc,0.086,0.017,104388.11,521940.56,EUR,US0CE72
LIBOR,0YD8T58T89,BID58T27,MAIULON495,CDLIBOR0,US0CE7258T89,MAIULON495-GB,Borrower-167,B180,LOAN,EURIBOR,Loans,US0CE7258T89,5/19/2018,,,5/19/2019,1,GB,Lender-7,,Borrower-167 Inc,Borrower-167 Inc,0.086,0.015,116136.19,580680.93,GB,US0CE72
UNCOMMITTED,0YD8T58T90,BID58T11,MAIULON209,CDUNCOMMITTED32,US0CE7258T90,MAIULON209-GB,Borrower-252,B200,LOAN,EURIBOR,Loans,US0CE7258T90,4/9/2018,,,4/9/2019,1,GB,Lender-0,,Borrower-252 Inc,Borrower-252 Inc,0.035,0.018,116528.99,582644.93,GB,US0CE72
LIBOR,0YD8T58T91,BID58T19,MAIULON201,CDLIBOR67,US0CE7258T91,MAIULON201-GB,Borrower-16,B104,SBLC,SBLC_PERF,SBLC_FINANCIAL_100_DEFAULT,US0CE7258T91,5/14/2018,,,5/14/2019,1,GB,Lender-25,,Borrower-16 Inc,Borrower-16 Inc,0.034,0.015,112868,564340.02,GB,US0CE72
LIBOR,0YD8T58T92,BID58T19,MAIULON117,CDLIBOR40,US0CE7258T92,MAIULON117-GB,Borrower-68,B189,DISCOUNT_LOAN,DISCOUNT_LOAN,Loans,US0CE7258T92,3/3/2018,,,3/3/2019,1,GB,Lender-0,,Borrower-68 Inc,Borrower-68 Inc,0.036,0.015,107838.52,539192.61,GB,US0CE72
TERM,0YD8T58T93,BID58T15,MAIULON435,CDTERM61,US0CE7258T93,MAIULON435-EUR,Borrower-463,B243,DISCOUNT_LOAN,DISCOUNT_LOAN,Loans,US0CE7258T93,3/14/2018,,,3/14/2019,1,EUR,Lender-13,,Borrower-463 Inc,Borrower-463 Inc,0.03,0.015,100753.59,503767.93,EUR,US0CE72
REVOLVING,0YD8T58T94,BID58T16,MAIULON163,CDREVOLVING68,US0CE7258T94,MAIULON163-EUR,Borrower-163,B166,LOAN,US_SBLC,Loans,US0CE7258T94,2/19/2018,,,2/19/2019,1,EUR,Lender-21,,Borrower-163 Inc,Borrower-163 Inc,0.039,0.015,110350.79,551753.96,EUR,US0CE72
LIBOR,0YD8T58T95,BID58T5,MAIULON352,CDLIBOR56,US0CE7258T95,MAIULON352-EUR,Borrower-285,B104,SBLC,US_SBLC,SBLC_FINANCIAL_20,US0CE7258T95,4/30/2018,,,4/30/2019,1,EUR,Lender-10,,Borrower-285 Inc,Borrower-285 Inc,0.08,0.021,106464.29,532321.46,EUR,US0CE72
UNCOMMITTED,0YD8T58T96,BID58T21,MAIULON182,CDUNCOMMITTED37,US0CE7258T96,MAIULON182-GB,Borrower-298,B129,LOAN,BASE_RATE,Loans,US0CE7258T96,3/15/2018,,,3/15/2019,1,GB,Lender-18,,Borrower-298 Inc,Borrower-298 Inc,,0.015,102679.57,513397.83,GB,US0CE72
COMMITTED,0YD8T58T97,BID58T29,MAIULON91,CDCOMMITTED38,US0CE7258T97,MAIULON91-USD,Borrower-394,B223,LOAN,LIBOR_SWINGLINE,Loans,US0CE7258T97,1/25/2018,,,1/25/2019,1,USD,Lender-8,,Borrower-394 Inc,Borrower-394 Inc,,0.021,114988.66,574943.28,USD,US0CE72
COMMITTED,0YD8T58T98,BID58T8,MAIULON446,CDCOMMITTED68,US0CE7258T98,MAIULON446-EUR,Borrower-64,B240,DISCOUNT_LOAN,DISCOUNT_LOAN,Loans,US0CE7258T98,4/5/2018,,,4/5/2019,1,EUR,Lender-43,,Borrower-64 Inc,Borrower-64 Inc,,0.015,112498.71,562493.57,EUR,US0CE72
UNCOMMITTED,0YD8T58T99,BID58T0,MAIULON168,CDUNCOMMITTED55,US0CE7258T99,MAIULON168-USD,Borrower-415,B279,SBLC,SBLC_PERF,SBLC_PERF_20,US0CE7258T99,4/29/2018,,,4/29/2019,1,USD,Lender-16,,Borrower-415 Inc,Borrower-415 Inc,,0.02,115406.88,577034.38,USD,US0CE72
REVOLVING,0YD8T58T100,BID58T8,MAIULON343,CDREVOLVING24,US0CE7258T100,MAIULON343-EUR,Borrower-331,B176,SBLC,SBLC_FINANCIAL,SBLC_PERF_50_DEFAULT,US0CE7258T100,4/19/2018,,,4/19/2019,1,EUR,Lender-15,,Borrower-331 Inc,Borrower-331 Inc,,0.02,112739.66,563698.29,EUR,US0CE72
LIBOR,0YD8T58T101,BID58T28,MAIULON476,CDLIBOR51,US0CE7258T101,MAIULON476-EUR,Borrower-35,B174,DISCOUNT_LOAN,DISCOUNT_LOAN,Loans,US0CE7258T101,4/22/2018,,,4/22/2019,1,EUR,Lender-3,,Borrower-35 Inc,Borrower-35 Inc,0.042,0.02,117765.14,588825.71,EUR,US0CE72
TERM,0YD8T58T102,BID58T28,MAIULON185,CDTERM91,US0CE7258T102,MAIULON185-USD,Borrower-105,B224,DISCOUNT_LOAN,DISCOUNT_LOAN,Loans,US0CE7258T102,2/22/2018,,,2/22/2019,1,USD,Lender-19,,Borrower-105 Inc,Borrower-105 Inc,0.036,0.015,112521.5,562607.49,USD,US0CE72
REVOLVING,0YD8T58T103,BID58T1,MAIULON31,CDREVOLVING44,US0CE7258T103,MAIULON31-GB,Borrower-292,B190,DISCOUNT_LOAN,DISCOUNT_LOAN,Loans,US0CE7258T103,3/9/2018,,,3/9/2019,1,GB,Lender-23,,Borrower-292 Inc,Borrower-292 Inc,0.099,0.024,114565.44,572827.21,GB,US0CE72
UNCOMMITTED,0YD8T59T0,BID59T26,MAIULON512,CDUNCOMMITTED89,US0CE8759T0,MAIULON512-EUR,Borrower-30,B223,SBLC,SBLC_PERF,SBLC_PERF_50_DEFAULT,US0CE8759T0,3/24/2018,,,3/24/2019,1,EUR,Lender-14,,Borrower-30 Inc,Borrower-30 Inc,0.042,0.017,108829.42,544147.1,EUR,US0CE87
COMMITTED,0YD8T59T1,BID59T15,MAIULON168,CDCOMMITTED4,US0CE8759T1,MAIULON168-GB,Borrower-221,B183,DISCOUNT_LOAN,DISCOUNT_LOAN,Loans,US0CE8759T1,3/14/2018,,,3/14/2019,1,GB,Lender-39,,Borrower-221 Inc,Borrower-221 Inc,0.058,0.023,105386.49,526932.46,GB,US0CE87
LIBOR,0YD8T59T2,BID59T15,MAIULON209,CDLIBOR21,US0CE8759T2,MAIULON209-GB,Borrower-434,B258,DISCOUNT_LOAN,DISCOUNT_LOAN,Loans,US0CE8759T2,6/13/2018,,,6/13/2019,1,GB,Lender-30,,Borrower-434 Inc,Borrower-434 Inc,0.035,0.015,109957.01,549785.07,GB,US0CE87
TERM,0YD8T59T3,BID59T6,MAIULON211,CDTERM57,US0CE8759T3,MAIULON211-EUR,Borrower-408,B138,SBLC,US_SBLC,SBLC_FINANCIAL_100_DEFAULT,US0CE8759T3,1/1/2018,,,1/1/2019,1,EUR,Lender-30,,Borrower-408 Inc,Borrower-408 Inc,0.036,0.021,108151.36,540756.8,EUR,US0CE87
UNCOMMITTED,0YD8T59T4,BID59T10,MAIULON497,CDUNCOMMITTED62,US0CE8759T4,MAIULON497-EUR,Borrower-66,B163,LOAN,DISCOUNT_LOAN,Loans,US0CE8759T4,5/25/2018,,,5/25/2019,1,EUR,Lender-16,,Borrower-66 Inc,Borrower-66 Inc,0.03,0.015,106728.15,533640.73,EUR,US0CE87
REVOLVING,0YD8T59T5,BID59T22,MAIULON59,CDREVOLVING68,US0CE8759T5,MAIULON59-GB,Borrower-291,B121,DISCOUNT_LOAN,DISCOUNT_LOAN,Loans,US0CE8759T5,4/19/2018,,,4/19/2019,1,GB,Lender-35,,Borrower-291 Inc,Borrower-291 Inc,0.057,0.024,105557.48,527787.39,GB,US0CE87
LIBOR,0YD8T59T6,BID59T3,MAIULON541,CDLIBOR85,US0CE8759T6,MAIULON541-GB,Borrower-315,B124,LOAN,LIBOR,Loans,US0CE8759T6,3/21/2018,,,3/21/2019,1,GB,Lender-18,,Borrower-315 Inc,Borrower-315 Inc,0.065,0.015,112514,562569.99,GB,US0CE87
UNCOMMITTED,0YD8T59T7,BID59T5,MAIULON389,CDUNCOMMITTED28,US0CE8759T7,MAIULON389-USD,Borrower-76,B247,DISCOUNT_LOAN,DISCOUNT_LOAN,Loans,US0CE8759T7,1/4/2018,,,1/4/2019,1,USD,Lender-35,,Borrower-76 Inc,Borrower-76 Inc,0.044,0.015,100184.6,500923.02,USD,US0CE87
REVOLVING,0YD8T59T8,BID59T19,MAIULON202,CDREVOLVING93,US0CE8759T8,MAIULON202-USD,Borrower-427,B189,SBLC,SBLC_FINANCIAL,SBLC_FINANCIAL_20,US0CE8759T8,3/20/2018,,,3/20/2019,1,USD,Lender-11,,Borrower-427 Inc,Borrower-427 Inc,,0.023,118060.87,590304.37,USD,US0CE87
COMMITTED,0YD8T59T9,BID59T29,MAIULON516,CDCOMMITTED27,US0CE8759T9,MAIULON516-USD,Borrower-323,B273,LOAN,BASE_RATE,Loans,US0CE8759T9,2/20/2018,,,2/20/2019,1,USD,Lender-47,,Borrower-323 Inc,Borrower-323 Inc,,0.015,116796.41,583982.05,USD,US0CE87
UNCOMMITTED,0YD8T59T10,BID59T4,MAIULON437,CDUNCOMMITTED56,US0CE8759T10,MAIULON437-GB,Borrower-130,B183,LOAN,SBLC_PERF,Loans,US0CE8759T10,3/6/2018,,,3/6/2019,1,GB,Lender-30,,Borrower-130 Inc,Borrower-130 Inc,,0.015,112144.46,560722.28,GB,US0CE87
COMMITTED,0YD8T59T11,BID59T2,MAIULON574,CDCOMMITTED21,US0CE8759T11,MAIULON574-GB,Borrower-4,B127,DISCOUNT_LOAN,DISCOUNT_LOAN,Loans,US0CE8759T11,5/25/2018,,,5/25/2019,1,GB,Lender-19,,Borrower-4 Inc,Borrower-4 Inc,,0.015,115351.29,576756.45,GB,US0CE87
LIBOR,0YD8T59T12,BID59T18,MAIULON582,CDLIBOR78,US0CE8759T12,MAIULON582-GB,Borrower-499,B240,LOAN,LIBOR_SWINGLINE,Loans,US0CE8759T12,3/22/2018,,,3/22/2019,1,GB,Lender-41,,Borrower-499 Inc,Borrower-499 Inc,,0.015,104066.08,520330.39,GB,US0CE87
LIBOR,0YD8T59T13,BID59T9,MAIULON382,CDLIBOR27,US0CE8759T13,MAIULON382-USD,Borrower-231,B281,SBLC,SBLC_PERF,SBLC_PERF_50_DEFAULT,US0CE8759T13,6/29/2018,,,6/29/2019,1,USD,Lender-0,,Borrower-231 Inc,Borrower-231 Inc,,0.019,103238.01,516190.04,USD,US0CE87
LIBOR,0YD8T59T14,BID59T4,MAIULON464,CDLIBOR45,US0CE8759T14,MAIULON464-EUR,Borrower-370,B217,DISCOUNT_LOAN,DISCOUNT_LOAN,Loans,US0CE8759T14,1/2/2018,,,1/2/2019,1,EUR,Lender-25,,Borrower-370 Inc,Borrower-370 Inc,0.037,0.017,109006.67,545033.35,EUR,US0CE87
REVOLVING,0YD8T59T15,BID59T0,MAIULON312,CDREVOLVING93,US0CE8759T15,MAIULON312-USD,Borrower-190,B244,SBLC,SBLC_PERF,SBLC_PERF_20,US0CE8759T15,5/10/2018,,,5/10/2019,1,USD,Lender-44,,Borrower-190 Inc,Borrower-190 Inc,0.088,0.024,100251.85,501259.26,USD,US0CE87
COMMITTED,0YD8T59T16,BID59T20,MAIULON296,CDCOMMITTED78,US0CE8759T16,MAIULON296-GB,Borrower-487,B269,SBLC,SBLC_FINANCIAL,SBLC_PERF_50_DEFAULT,US0CE8759T16,3/30/2018,,,3/30/2019,1,GB,Lender-34,,Borrower-487 Inc,Borrower-487 Inc,0.043,0.015,102254,511270.02,GB,US0CE87
UNCOMMITTED,0YD8T59T17,BID59T9,MAIULON22,CDUNCOMMITTED33,US0CE8759T17,MAIULON22-EUR,Borrower-436,B273,DISCOUNT_LOAN,DISCOUNT_LOAN,Loans,US0CE8759T17,1/4/2018,,,1/4/2019,1,EUR,Lender-4,,Borrower-436 Inc,Borrower-436 Inc,0.075,0.015,114826.87,574134.34,EUR,US0CE87
TERM,0YD8T59T18,BID59T26,MAIULON155,CDTERM96,US0CE8759T18,MAIULON155-EUR,Borrower-456,B168,LOAN,LIBOR,Loans,US0CE8759T18,3/17/2018,,,3/17/2019,1,EUR,Lender-28,,Borrower-456 Inc,Borrower-456 Inc,0.03,0.02,113318.84,566594.19,EUR,US0CE87
COMMITTED,0YD8T59T19,BID59T14,MAIULON566,CDCOMMITTED45,US0CE8759T19,MAIULON566-GB,Borrower-195,B201,SBLC,SBLC_PERF,SBLC_PERF_20,US0CE8759T19,1/23/2018,,,1/23/2019,1,GB,Lender-23,,Borrower-195 Inc,Borrower-195 Inc,0.047,0.019,115039.84,575199.18,GB,US0CE87
UNCOMMITTED,0YD8T59T20,BID59T18,MAIULON521,CDUNCOMMITTED66,US0CE8759T20,MAIULON521-USD,Borrower-365,B183,DISCOUNT_LOAN,DISCOUNT_LOAN,Loans,US0CE8759T20,5/3/2018,,,5/3/2019,1,USD,Lender-17,,Borrower-365 Inc,Borrower-365 Inc,0.038,0.015,115955.62,579778.09,USD,US0CE87
REVOLVING,0YD8T59T21,BID59T8,MAIULON525,CDREVOLVING53,US0CE8759T21,MAIULON525-EUR,Borrower-122,B256,SBLC,SBLC_FINANCIAL,SBLC_PERF_20,US0CE8759T21,5/9/2018,,,5/9/2019,1,EUR,Lender-38,,Borrower-122 Inc,Borrower-122 Inc,0.059,0.015,102901.59,514507.93,EUR,US0CE87
COMMITTED,0YD8T59T22,BID59T24,MAIULON328,CDCOMMITTED79,US0CE8759T22,MAIULON328-EUR,Borrower-24,B268,LOAN,LIBOR_SWINGLINE,Loans,US0CE8759T22,6/3/2018,,,6/3/2019,1,EUR,Lender-26,,Borrower-24 Inc,Borrower-24 Inc,0.062,0.017,115103.33,575516.66,EUR,US0CE87
LIBOR,0YD8T59T23,BID59T6,MAIULON103,CDLIBOR65,US0CE8759T23,MAIULON103-USD,Borrower-459,B273,LOAN,LIBOR_SWINGLINE,Loans,US0CE8759T23,5/20/2018,,,5/20/2019,1,USD,Lender-30,,Borrower-459 Inc,Borrower-459 Inc,0.069,0.017,105451.31,527256.56,USD,US0CE87
TERM,0YD8T59T24,BID59T2,MAIULON536,CDTERM97,US0CE8759T24,MAIULON536-USD,Borrower-341,B254,LOAN,COST_OF_FUND,Loans,US0CE8759T24,4/1/2018,,,4/1/2019,1,USD,Lender-24,,Borrower-341 Inc,Borrower-341 Inc,0.055,0.018,116762.17,583810.86,USD,US0CE87
UNCOMMITTED,0YD8T59T25,BID59T6,MAIULON55,CDUNCOMMITTED65,US0CE8759T25,MAIULON55-USD,Borrower-497,B116,SBLC,SBLC_PERF,SBLC_PERF_20,US0CE8759T25,4/29/2018,,,4/29/2019,1,USD,Lender-4,,Borrower-497 Inc,Borrower-497 Inc,0.035,0.015,101169.47,505847.35,USD,US0CE87
LIBOR,0YD8T59T26,BID59T11,MAIULON497,CDLIBOR5,US0CE8759T26,MAIULON497-EUR,Borrower-104,B270,LOAN,LIBOR_SWINGLINE,Loans,US0CE8759T26,5/9/2018,,,5/9/2019,1,EUR,Lender-11,,Borrower-104 Inc,Borrower-104 Inc,0.035,0.015,111821.59,559107.96,EUR,US0CE87
UNCOMMITTED,0YD8T59T27,BID59T21,MAIULON559,CDUNCOMMITTED68,US0CE8759T27,MAIULON559-USD,Borrower-133,B154,DISCOUNT_LOAN,DISCOUNT_LOAN,Loans,US0CE8759T27,2/3/2018,,,2/3/2019,1,USD,Lender-2,,Borrower-133 Inc,Borrower-133 Inc,0.047,0.015,105224.92,526124.61,USD,US0CE87
